Lead_Id,LeadSource,Industry,Title,Country,NumberOfEmployees,AnnualRevenue,Email_Domain_Type,CreatedDate,Converted
00Q0001849,Email Campaign,Finance,Manager,Spain,40,2625000.0,Professionnel,2025-05-11,0
00Q0001850,Public Relations,Government,VP,France,9,520000.0,Professionnel,2025-08-02,1
00Q0001851,Email Campaign,Technology,Team Lead,Canada,167,7415000.0,Professionnel,2026-08-04,0
00Q0001852,Web,Technology,Director,Canada,16,609000.0,Professionnel,2025-04-04,0
00Q0001853,Advertisement,Engineering,Manager,France,400,35180000.0,Personnel,2025-04-02,0
00Q0001854,Partner Referral,Hospitality,Manager,UK,120,1520000.0,Personnel,2025-07-17,0
00Q0001855,Partner Referral,Entertainment,VP,Morocco,66,6077000.0,Personnel,2024-09-24,1
00Q0001856,Web,Construction,Manager,USA,22,1235000.0,Personnel,2025-07-20,1
00Q0001857,Web,Telecommunications,Individual Contributor,Canada,234,49148000.0,Professionnel,2025-01-26,1
00Q0001858,Web,Finance,Intern,USA,89,5287000.0,Personnel,2026-03-26,0
00Q0001859,Partner Referral,Construction,VP,UK,55,2171000.0,Personnel,2026-08-02,1
00Q0001860,Purchased List,Communications,Individual Contributor,Canada,57,3498000.0,Professionnel,2024-10-06,0
00Q0001861,Public Relations,Finance,Manager,Belgium,127,5694000.0,Professionnel,2025-01-11,0
00Q0001862,Phone Inquiry,Banking,Individual Contributor,Canada,156,3990000.0,Professionnel,2025-01-13,1
00Q0001863,Trade Show,Insurance,Team Lead,Spain,29,1933000.0,Personnel,2025-05-24,0
00Q0001864,Purchased List,Energy,Individual Contributor,USA,162,12591000.0,Personnel,2025-03-15,0
00Q0001865,Purchased List,Insurance,VP,USA,208,45564000.0,Professionnel,2026-06-14,0
00Q0001866,Advertisement,Not For Profit,Intern,Canada,33,1800000.0,Professionnel,2025-05-15,0
00Q0001867,Employee Referral,Recreation,Director,USA,17,1153000.0,Personnel,2026-07-17,1
00Q0001868,Social Media,Banking,Team Lead,Canada,119,5454000.0,Professionnel,2025-02-28,0
00Q0001869,Public Relations,Education,VP,France,134,1877000.0,Professionnel,2024-11-02,0
00Q0001870,Email Campaign,Consulting,Senior Manager,Netherlands,44,1760000.0,Professionnel,2026-07-13,0
00Q0001871,Advertisement,Electronics,VP,Germany,268,16874000.0,Professionnel,2026-07-02,1
00Q0001872,Cold Call,Banking,Manager,Morocco,51,5743000.0,Professionnel,2024-12-07,0
00Q0001873,Phone Inquiry,Engineering,Team Lead,UK,37,1805000.0,Professionnel,2025-02-12,0
00Q0001874,Phone Inquiry,Energy,Director,USA,115,8096000.0,Personnel,2026-05-11,0
00Q0001875,Email Campaign,Banking,Manager,USA,47,7406000.0,Professionnel,2026-01-25,0
00Q0001876,Social Media,Retail,Director,UK,100,9211000.0,Professionnel,2025-09-12,1
00Q0001877,Advertisement,Utilities,Individual Contributor,India,41,5525000.0,Professionnel,2025-02-22,0
00Q0001878,Social Media,Consulting,Senior Manager,France,33,1754000.0,Professionnel,2026-06-11,1
00Q0001879,Cold Call,Hospitality,Manager,Morocco,118,19784000.0,Professionnel,2025-12-10,0
00Q0001880,Employee Referral,Retail,Team Lead,Netherlands,550,41687000.0,Professionnel,2026-09-01,1
00Q0001881,Cold Call,Finance,Manager,Italy,110,4243000.0,Professionnel,2026-08-22,0
00Q0001882,Public Relations,Technology,Senior Manager,UK,516,22357000.0,Professionnel,2025-07-02,0
00Q0001883,Trade Show,Energy,Manager,UK,41,3111000.0,Personnel,2025-09-06,1
00Q0001884,Purchased List,Healthcare,Director,Canada,398,17273000.0,Personnel,2026-01-26,0
00Q0001885,Web,Apparel,Individual Contributor,France,68,6760000.0,Personnel,2025-06-18,0
00Q0001886,Webinar,Entertainment,Senior Manager,India,153,4945000.0,Professionnel,2026-03-25,0
00Q0001887,Advertisement,Finance,Manager,USA,95,1998000.0,Personnel,2026-07-26,0
00Q0001888,Advertisement,Technology,Senior Manager,UAE,223,14485000.0,Professionnel,2024-12-31,0
00Q0001889,Employee Referral,Education,VP,USA,212,14074000.0,Professionnel,2026-02-08,1
00Q0001890,Employee Referral,Hospitality,Director,USA,16,460000.0,Professionnel,2025-01-13,1
00Q0001891,Email Campaign,Healthcare,Individual Contributor,UK,36,2802000.0,Personnel,2026-05-13,0
00Q0001892,Partner Referral,Technology,Manager,UAE,25,911000.0,Professionnel,2025-03-15,1
00Q0001893,Advertisement,Utilities,Individual Contributor,Canada,31,2910000.0,Professionnel,2025-11-28,0
00Q0001894,Cold Call,Food & Beverage,Manager,UK,60,12033000.0,Personnel,2026-08-20,0
00Q0001895,Web,Healthcare,Manager,USA,82,1683000.0,Professionnel,2025-11-16,0
00Q0001896,Webinar,Chemicals,Manager,France,8,1102000.0,Professionnel,2025-12-07,0
00Q0001897,Email Campaign,Entertainment,Director,Morocco,44,3471000.0,Professionnel,2026-03-17,0
00Q0001898,Webinar,Technology,Team Lead,Italy,2870,324987000.0,Professionnel,2025-02-10,0
00Q0001899,Social Media,Agriculture,VP,USA,74,7195000.0,Professionnel,2025-08-05,0
00Q0001900,Partner Referral,Healthcare,Manager,UAE,91,2553000.0,Professionnel,2026-07-01,0
00Q0001901,Purchased List,Retail,Manager,Spain,568,25787000.0,Personnel,2025-08-21,0
00Q0001902,Web,Transportation,Team Lead,Canada,57,4026000.0,Professionnel,2024-12-23,0
00Q0001903,Phone Inquiry,Telecommunications,Director,USA,82,8378000.0,Personnel,2024-10-21,0
00Q0001904,Partner Referral,Entertainment,Director,Germany,59,1766000.0,Professionnel,2025-05-09,1
00Q0001905,Partner Referral,Banking,Director,India,55,2449000.0,Professionnel,2026-03-09,1
00Q0001906,Email Campaign,Government,Individual Contributor,Morocco,26,3922000.0,Personnel,2025-03-16,0
00Q0001907,Email Campaign,Communications,Individual Contributor,UK,51,1393000.0,Professionnel,2025-12-18,1
00Q0001908,Web,Telecommunications,Senior Manager,Belgium,16,1018000.0,Professionnel,2024-10-07,0
00Q0001909,Employee Referral,Manufacturing,Team Lead,USA,182,22760000.0,Personnel,2026-05-27,1
00Q0001910,Email Campaign,Food & Beverage,Team Lead,India,609,16094000.0,Professionnel,2025-03-06,0
00Q0001911,Webinar,Banking,Individual Contributor,USA,63,1328000.0,Professionnel,2025-05-31,0
00Q0001912,Public Relations,Technology,Director,France,93,10054000.0,Personnel,2025-11-19,0
00Q0001913,Trade Show,Environmental,Manager,Germany,397,22238000.0,Personnel,2026-07-31,0
00Q0001914,Partner Referral,Environmental,Director,UK,216,7115000.0,Professionnel,2025-11-09,1
00Q0001915,Partner Referral,Technology,Manager,Spain,52,5497000.0,Professionnel,2025-07-18,1
00Q0001916,Trade Show,Technology,Individual Contributor,Belgium,73,6047000.0,Professionnel,2024-10-11,0
00Q0001917,Social Media,Shipping,Director,USA,32,2725000.0,Professionnel,2025-07-17,0
00Q0001918,Web,Finance,Senior Manager,Germany,37,4934000.0,Professionnel,2026-04-21,1
00Q0001919,Partner Referral,Retail,Director,Germany,57,5384000.0,Personnel,2024-12-08,1
00Q0001920,Purchased List,Retail,Individual Contributor,UK,41,1923000.0,Professionnel,2024-12-26,0
00Q0001921,Email Campaign,Chemicals,C-Level,India,51,3859000.0,Personnel,2025-04-11,0
00Q0001922,Phone Inquiry,Education,Senior Manager,France,474,30295000.0,Personnel,2026-03-15,0
00Q0001923,Advertisement,Communications,Manager,France,268,8983000.0,Professionnel,2026-06-24,0
00Q0001924,Purchased List,Retail,Manager,UK,152,4591000.0,Professionnel,2025-09-20,0
00Q0001925,Cold Call,Education,Director,India,56,3961000.0,Professionnel,2024-11-12,0
00Q0001926,Webinar,Machinery,VP,Germany,29,4017000.0,Professionnel,2024-11-05,1
00Q0001927,Trade Show,Hospitality,Senior Manager,Italy,53,945000.0,Professionnel,2026-07-04,0
00Q0001928,Cold Call,Education,Director,USA,340,17708000.0,Professionnel,2026-06-14,0
00Q0001929,Employee Referral,Energy,Team Lead,Morocco,247,22639000.0,Professionnel,2025-04-06,0
00Q0001930,Purchased List,Finance,Individual Contributor,UK,40,2687000.0,Personnel,2024-11-08,1
00Q0001931,Purchased List,Education,Team Lead,Canada,312,10585000.0,Professionnel,2025-04-13,0
00Q0001932,Partner Referral,Biotechnology,Manager,France,85,5064000.0,Personnel,2025-12-06,0
00Q0001933,Email Campaign,Government,Team Lead,Germany,60,2990000.0,Personnel,2025-10-22,0
00Q0001934,Cold Call,Technology,Team Lead,India,91,2457000.0,Personnel,2026-06-20,0
00Q0001935,Partner Referral,Banking,Manager,Italy,71,1522000.0,Professionnel,2025-12-28,1
00Q0001936,Trade Show,Banking,Team Lead,UAE,37,1779000.0,Professionnel,2025-03-24,1
00Q0001937,Web,Hospitality,Manager,Germany,91,9644000.0,Professionnel,2026-08-10,1
00Q0001938,Web,Manufacturing,Manager,Germany,112,9833000.0,Personnel,2025-01-11,0
00Q0001939,Purchased List,Banking,Individual Contributor,UK,164,10420000.0,Personnel,2026-02-05,0
00Q0001940,Partner Referral,Construction,Individual Contributor,USA,166,8019000.0,Professionnel,2026-09-01,1
00Q0001941,Email Campaign,Engineering,Senior Manager,Germany,126,2747000.0,Personnel,2025-08-09,0
00Q0001942,Email Campaign,Retail,Manager,Spain,391,38892000.0,Professionnel,2024-12-15,0
00Q0001943,Advertisement,Consulting,Individual Contributor,UK,56,5233000.0,Professionnel,2026-08-28,1
00Q0001944,Webinar,Technology,Manager,Spain,35,1624000.0,Professionnel,2025-11-26,1
00Q0001945,Web,Biotechnology,Team Lead,France,2949,198667000.0,Professionnel,2025-09-03,0
00Q0001946,Purchased List,Insurance,Team Lead,France,118,5047000.0,Personnel,2024-12-22,0
00Q0001947,Purchased List,Manufacturing,Senior Manager,Germany,36,1071000.0,Professionnel,2026-08-11,0
00Q0001948,Social Media,Chemicals,Director,USA,325,17046000.0,Professionnel,2025-10-08,0
00Q0001949,Cold Call,Media,Director,India,1,47000.0,Professionnel,2026-05-13,0
00Q0001950,Web,Machinery,Senior Manager,UK,49,5977000.0,Professionnel,2024-11-07,1
00Q0001951,Purchased List,Technology,Manager,Belgium,425,18381000.0,Professionnel,2024-12-07,0
00Q0001952,Social Media,Government,Manager,India,13,2401000.0,Professionnel,2026-08-30,0
00Q0001953,Webinar,Banking,Team Lead,Spain,61,1813000.0,Professionnel,2025-03-23,1
00Q0001954,Public Relations,Banking,Intern,Canada,9,419000.0,Personnel,2024-12-08,0
00Q0001955,Purchased List,Finance,Individual Contributor,Morocco,40,2929000.0,Professionnel,2026-08-06,0
00Q0001956,Webinar,Education,VP,Morocco,13,479000.0,Personnel,2026-08-08,0
00Q0001957,Web,Machinery,Director,Spain,86,30997000.0,Professionnel,2024-10-21,1
00Q0001958,Employee Referral,Banking,Intern,Italy,222,16986000.0,Professionnel,2025-06-19,0
00Q0001959,Web,Telecommunications,Senior Manager,USA,829,54951000.0,Professionnel,2026-05-09,1
00Q0001960,Web,Energy,Intern,USA,386,13461000.0,Professionnel,2025-11-04,0
00Q0001961,Email Campaign,Banking,Intern,USA,73,4952000.0,Personnel,2026-07-15,0
00Q0001962,Social Media,Manufacturing,C-Level,USA,148,6080000.0,Personnel,2025-02-20,0
00Q0001963,Web,Insurance,Individual Contributor,Morocco,14,779000.0,Professionnel,2026-07-10,0
00Q0001964,Social Media,Technology,Director,UK,199,5858000.0,Professionnel,2026-04-08,0
00Q0001965,Advertisement,Manufacturing,Manager,USA,345,30509000.0,Personnel,2024-12-12,0
00Q0001966,Web,Manufacturing,Manager,UK,241,18013000.0,Personnel,2025-10-02,1
00Q0001967,Purchased List,Food & Beverage,Manager,UAE,125,8544000.0,Professionnel,2025-07-05,0
00Q0001968,Advertisement,Banking,Director,France,338,24984000.0,Personnel,2025-12-24,1
00Q0001969,Email Campaign,Consulting,Manager,Spain,35,1819000.0,Professionnel,2025-08-09,1
00Q0001970,Employee Referral,Consulting,Team Lead,Canada,53,1914000.0,Professionnel,2025-01-07,0
00Q0001971,Advertisement,Retail,Manager,Germany,89,7221000.0,Professionnel,2026-07-29,1
00Q0001972,Phone Inquiry,Education,Senior Manager,Germany,1235,62675000.0,Professionnel,2025-08-03,0
00Q0001973,Web,Biotechnology,Team Lead,UK,153,12429000.0,Personnel,2025-02-12,1
00Q0001974,Advertisement,Retail,VP,Netherlands,45,3253000.0,Personnel,2025-06-13,0
00Q0001975,Cold Call,Shipping,VP,France,114,6578000.0,Professionnel,2026-05-20,0
00Q0001976,Web,Education,Team Lead,Spain,923,45350000.0,Personnel,2026-04-27,0
00Q0001977,Web,Engineering,Team Lead,USA,6,301000.0,Professionnel,2025-11-16,0
00Q0001978,Employee Referral,Finance,Team Lead,France,4,480000.0,Professionnel,2026-01-01,1
00Q0001979,Purchased List,Construction,Individual Contributor,France,48,2008000.0,Professionnel,2024-09-24,0
00Q0001980,Purchased List,Recreation,Individual Contributor,France,116,6843000.0,Professionnel,2025-07-24,0
00Q0001981,Phone Inquiry,Education,Manager,USA,53,1491000.0,Professionnel,2025-10-24,1
00Q0001982,Employee Referral,Finance,Senior Manager,India,241,12941000.0,Personnel,2026-09-08,1
00Q0001983,Phone Inquiry,Banking,Individual Contributor,Spain,68,5340000.0,Professionnel,2026-01-27,0
00Q0001984,Partner Referral,Entertainment,Manager,Italy,25,2296000.0,Personnel,2025-01-25,0
00Q0001985,Webinar,Construction,Individual Contributor,Italy,15,1372000.0,Professionnel,2025-01-17,0
00Q0001986,Purchased List,Healthcare,Manager,France,38,3333000.0,Professionnel,2025-02-05,0
00Q0001987,Purchased List,Banking,Intern,USA,101,3368000.0,Professionnel,2025-11-18,0
00Q0001988,Web,Entertainment,Team Lead,Netherlands,465,11452000.0,Personnel,2025-01-14,0
00Q0001989,Purchased List,Manufacturing,VP,Germany,298,45352000.0,Personnel,2025-06-07,0
00Q0001990,Web,Food & Beverage,VP,Morocco,394,18313000.0,Professionnel,2025-06-20,1
00Q0001991,Email Campaign,Healthcare,Director,USA,116,8240000.0,Professionnel,2024-11-18,0
00Q0001992,Employee Referral,Food & Beverage,Individual Contributor,Belgium,5,147000.0,Professionnel,2025-12-05,1
00Q0001993,Partner Referral,Retail,Senior Manager,USA,63,2118000.0,Professionnel,2025-08-12,0
00Q0001994,Purchased List,Electronics,Senior Manager,UK,70,1924000.0,Personnel,2026-01-01,0
00Q0001995,Partner Referral,Communications,Manager,India,308,14740000.0,Professionnel,2026-09-11,0
00Q0001996,Purchased List,Apparel,Manager,USA,19,980000.0,Personnel,2025-03-03,0
00Q0001997,Email Campaign,Food & Beverage,Team Lead,UK,234,10389000.0,Professionnel,2026-02-16,0
00Q0001998,Web,Chemicals,Individual Contributor,Germany,100,14710000.0,Professionnel,2024-10-01,0
00Q0001999,Web,Finance,Manager,USA,75,3833000.0,Professionnel,2026-01-20,1
00Q0002000,Web,Technology,Team Lead,Spain,24,754000.0,Professionnel,2026-06-28,0
00Q0002001,Web,Entertainment,Senior Manager,Morocco,86,3248000.0,Professionnel,2024-10-05,0
00Q0002002,Trade Show,Banking,Director,USA,19,1779000.0,Professionnel,2024-10-21,1
00Q0002003,Purchased List,Insurance,Individual Contributor,Canada,359,31851000.0,Professionnel,2025-09-01,0
00Q0002004,Purchased List,Construction,Director,Morocco,112,4625000.0,Personnel,2025-10-09,0
00Q0002005,Trade Show,Engineering,Manager,USA,90,3267000.0,Professionnel,2025-04-27,0
00Q0002006,Phone Inquiry,Retail,Manager,Netherlands,41,678000.0,Professionnel,2026-01-17,0
00Q0002007,Cold Call,Energy,Manager,France,352,21372000.0,Professionnel,2025-03-18,0
00Q0002008,Cold Call,Machinery,Manager,Netherlands,73,5302000.0,Professionnel,2026-04-02,0
00Q0002009,Trade Show,Retail,Director,Germany,231,6582000.0,Professionnel,2026-01-17,1
00Q0002010,Public Relations,Banking,Individual Contributor,Morocco,125,2877000.0,Personnel,2025-05-24,0
00Q0002011,Trade Show,Consulting,Manager,Germany,46,1605000.0,Professionnel,2025-11-10,0
00Q0002012,Advertisement,Engineering,Manager,Germany,63,6008000.0,Professionnel,2024-10-25,0
00Q0002013,Trade Show,Transportation,Manager,USA,224,6471000.0,Personnel,2026-07-28,0
00Q0002014,Employee Referral,Food & Beverage,Team Lead,USA,212,12366000.0,Personnel,2025-07-29,0
00Q0002015,Email Campaign,Energy,VP,USA,5,151000.0,Professionnel,2025-12-17,1
00Q0002016,Employee Referral,Recreation,Senior Manager,India,82,11780000.0,Professionnel,2026-03-15,0
00Q0002017,Phone Inquiry,Healthcare,Manager,Spain,906,55650000.0,Professionnel,2026-02-01,1
00Q0002018,Webinar,Energy,Team Lead,UAE,53,3345000.0,Personnel,2024-11-24,0
00Q0002019,Employee Referral,Technology,Team Lead,USA,246,8973000.0,Personnel,2026-01-19,0
00Q0002020,Web,Engineering,Senior Manager,USA,157,12033000.0,Personnel,2025-07-28,0
00Q0002021,Purchased List,Retail,Team Lead,USA,53,1708000.0,Professionnel,2024-12-22,0
00Q0002022,Employee Referral,Technology,Senior Manager,USA,26,1865000.0,Professionnel,2025-02-06,1
00Q0002023,Web,Electronics,Individual Contributor,USA,481,29711000.0,Professionnel,2025-06-07,0
00Q0002024,Phone Inquiry,Finance,Director,France,11,485000.0,Personnel,2024-10-22,0
00Q0002025,Partner Referral,Healthcare,VP,USA,115,10354000.0,Professionnel,2026-01-25,1
00Q0002026,Advertisement,Not For Profit,Senior Manager,USA,56,3598000.0,Personnel,2025-12-18,0
00Q0002027,Social Media,Retail,Director,Italy,54,1031000.0,Professionnel,2025-09-01,1
00Q0002028,Email Campaign,Manufacturing,Team Lead,Spain,84,8909000.0,Personnel,2025-09-29,0
00Q0002029,Purchased List,Finance,Intern,Germany,1849,75718000.0,Professionnel,2025-08-12,1
00Q0002030,Social Media,Technology,Team Lead,UK,46,5091000.0,Personnel,2026-05-03,0
00Q0002031,Partner Referral,Biotechnology,Manager,Italy,283,32726000.0,Professionnel,2026-07-23,1
00Q0002032,Cold Call,Technology,Individual Contributor,USA,65,6811000.0,Personnel,2024-10-08,0
00Q0002033,Purchased List,Biotechnology,Manager,USA,73,2420000.0,Professionnel,2025-04-10,0
00Q0002034,Public Relations,Transportation,VP,Italy,509,32481000.0,Personnel,2025-05-21,0
00Q0002035,Web,Consulting,Director,UK,160,10016000.0,Professionnel,2025-03-30,0
00Q0002036,Phone Inquiry,Education,C-Level,UK,6,709000.0,Professionnel,2025-06-05,1
00Q0002037,Trade Show,Agriculture,Manager,Germany,97,4830000.0,Personnel,2025-01-13,0
00Q0002038,Phone Inquiry,Technology,Manager,UK,30,776000.0,Professionnel,2025-05-13,1
00Q0002039,Webinar,Electronics,Director,France,160,6724000.0,Professionnel,2025-01-03,0
00Q0002040,Partner Referral,Engineering,Senior Manager,France,148,9860000.0,Personnel,2026-05-03,0
00Q0002041,Webinar,Engineering,Director,France,69,2769000.0,Professionnel,2025-01-19,0
00Q0002042,Partner Referral,Media,Intern,France,8,264000.0,Personnel,2025-10-07,0
00Q0002043,Partner Referral,Technology,Director,USA,121,8646000.0,Professionnel,2026-05-02,1
00Q0002044,Cold Call,Consulting,Intern,France,32,1367000.0,Professionnel,2026-01-29,0
00Q0002045,Purchased List,Chemicals,Director,France,65,3988000.0,Professionnel,2026-06-07,0
00Q0002046,Web,Technology,Senior Manager,Germany,47,2241000.0,Personnel,2026-06-05,0
00Q0002047,Social Media,Finance,Director,UK,230,12400000.0,Professionnel,2026-05-23,1
00Q0002048,Employee Referral,Healthcare,Manager,Italy,22,2234000.0,Professionnel,2025-05-20,1
00Q0002049,Phone Inquiry,Consulting,Manager,France,26,887000.0,Professionnel,2026-07-07,1
00Q0002050,Employee Referral,Manufacturing,C-Level,Morocco,265,33559000.0,Professionnel,2025-02-07,1
00Q0002051,Public Relations,Engineering,Manager,Canada,210,4738000.0,Personnel,2026-05-12,0
00Q0002052,Phone Inquiry,Healthcare,Director,USA,57,5098000.0,Personnel,2026-02-04,0
00Q0002053,Advertisement,Healthcare,Manager,UK,105,4200000.0,Professionnel,2025-01-24,1
00Q0002054,Purchased List,Finance,C-Level,USA,112,5889000.0,Personnel,2025-04-20,0
00Q0002055,Web,Finance,Intern,Morocco,34,3322000.0,Professionnel,2025-12-17,0
